id,homeTacklesTotalHT,homeShotsTotalHT,awayDispossessedFT,awayPassSuccessFT,awayRatingsFT,awayDribbleSuccessFT,awayDribblesAttemptedHT,awayTeamLineUp,awayShotsBlockedHT,awayShotsTotalHT,homeDribbleSuccessHT,homeFoulsCommitedFT,homeAerialsTotalFT,homeRatingsHT,awayShotsOnTargetFT,awayShotsBlockedFT,homeInterceptionsHT,awayPossessionHT,homePassesKeyFT,awayShotsOnTargetHT,awayDribblesWonFT,awayTackleSuccessHT,homeCornersTotalFT,homeAerialsTotalHT,homeShotsBlockedFT,awayCornersTotalHT,homeCornersTotalHT,homeDribbleSuccessFT,homeTeamLineUp,awayPassSuccessHT,awayDribblesWonHT,homeDispossessedHT,awayAerialsTotalFT,homeShotsBlockedHT,awayPassesKeyFT,homeTackleSuccessHT,awayPassesKeyHT,homeFormation,awayInterceptionsHT,awayDispossessedHT,refereeName,homeDribblesWonHT,homePossessionFT,awayAerialsTotalHT,awayGoalHT,awayManagerName,awayInterceptionsFT,homeDribbledPastFT,homeGoalHT,awayDribbleSuccessHT,homeGoalFT,awayTacklesTotalHT,homeDribblesWonFT,awayTackleSuccessFT,awayTeam,homeDispossessedFT,awayOffsidesCaughtFT,awayDribbledPastFT,homeShotsOnTargetHT,awayFormation,awayOffsidesCaughtHT,homeDribbledPastHT,awayFoulsCommitedHT,homeShotsTotalFT,homePassSuccessFT,homeFoulsCommitedHT,awayCornersTotalFT,homeTeam,homeManagerName,awayFoulsCommitedFT,homeShotsOnTargetFT,homeDribblesAttemptedHT,awayRatingsHT,homeOffsidesCaughtHT,homeTacklesTotalFT,awayDribbledPastHT,awayGoalFT,homePassesKeyHT,homeOffsidesCaughtFT,homePossessionHT,venueName,awayDribblesAttemptedFT,homeInterceptionsFT,homePassSuccessHT,date,awayTacklesTotalFT,homeRatingsFT,homeDribblesAttemptedFT,homeTackleSuccessFT,awayPossessionFT,awayShotsTotalFT,division
607,14,5,8,84.88,6.32,58.82,10,"Keylor Navas,Daniel Carvajal,Raphael Varane,Sergio Ramos,Marcelo,Casemiro,Luka Modric,Toni Kroos,James Rodríguez,Karim Benzema,Cristiano Ronaldo",2,9,40,13,32,6.63,5,9,6,0.71,5,4,12,80,3,12,1,6,1,45,"Diego Alves,João Cancelo,Ezequiel Garay,Eliaquim Mangala,José Gayá,Enzo Pérez,Daniel Parejo,Munir El Haddadi,Fabián Orellana,Nani,Simone Zaza",83.03,6,7,32,1,16,54.55,9,4231,5,4,Ricardo de Burgos Bengoetxea,2,0.28,12,1,Zinedine Zidane,10,12,2,62.5,2,12,7,73.53,Real Madrid,9,5,7,3,433,1,6,8,8,56.44,6,11,Valencia,Salvador González,18,5,5,6.01,0,30,2,1,3,2,0.29,Mestalla,22,15,66.04,22-02-17,22,6.76,13,58.33,0.72,22,La_Liga
608,8,8,6,62.7,6.51,66.67,4,"Gerónimo Rulli,Álvaro Odriozola,Raúl Navas,Iñigo Martínez,Yuri,Xabi Prieto,David Zurutuza,Asier Illarramendi,Carlos Vela,Juanmi,Mikel Oyarzabal",3,7,62.5,14,24,6.2,2,3,8,0.43,14,1,10,50,6,14,5,1,4,75,"Javi Varas,David Simón,Aythami Artiles,Pedro Bigas,Hélder Lopes,Vicente Gómez,Jonathan Viera,Roque Mesa,Tana,Kevin-Prince Boateng,Jesé",66.85,3,3,24,5,7,62.5,6,433,13,4,Juan Martínez Munuera,5,0.61,14,0,Eusebio Sacristán,25,10,0,75,0,11,18,41.07,Real Sociedad,8,2,18,2,433,1,3,6,18,78.38,10,1,Las Palmas,Quique Setién,19,7,8,6.22,1,21,5,1,4,4,0.57,Estadio de Gran Canaria,15,17,76.25,24-02-17,32,6.41,24,53.12,0.39,9,La_Liga
609,12,5,10,69.66,6.33,26.67,7,"Diego Alves,João Cancelo,Ezequiel Garay,Aymen Abdennour,Guilherme Siqueira,Mario Suárez,Daniel Parejo,Munir El Haddadi,Carlos Soler,Fabián Orellana,Simone Zaza",0,3,55,13,32,6.26,2,0,14,0.56,10,0,4,72.55,2,16,2,0,0,63.33,"Fernando Pacheco,Kiko Femenía,Zouhair Feddal,Víctor Laguardia,Theo Hernández,Manu García,Marcos Llorente,Gaizka Toquero,Víctor Camarasa,Ibai Gómez,Christian Santos",72,1,10,32,1,3,90.91,3,4231,4,5,Mario Melero López,8,0.44,16,0,Salvador González,6,4,0,14.29,2,23,13,69.05,Valencia,16,3,13,2,4231,0,1,5,13,68.94,5,1,Alaves,Mauricio Pellegrino,16,5,13,6.18,1,25,8,1,5,3,0.44,Mendizorroza,15,24,70,25-02-17,35,6.47,19,82.61,0.56,5,La_Liga
610,11,3,11,54.35,6.06,21.43,5,"Carlos Kameni,Roberto Rosales,Miguel Torres,Luis Hernández,Juankar,Duda,Diego Llorente,Keko,Pablo Fornals,Jony,Michael Santos",0,1,33.33,11,55,6.25,2,0,10,0.4,5,0,2,88.46,2,38,1,2,2,53.85,"Yoel Rodríguez,Ander Capa,Florian Lejeune,Iván Ramis,Anaitz Arbilla,Gonzalo Escalante,Dani García,Pedro León,Adrián González,Takashi Inui,Sergi Enrich",50.84,0,9,55,1,4,100,1,4231,9,6,Javier Estrada Fernández,2,0.58,38,0,Marcelo Romero,14,2,1,0,3,15,7,76.92,Malaga,17,2,7,1,4231,1,0,6,8,67.21,6,2,Eibar,José Luis Mendilibar,18,4,6,6.16,2,20,2,0,2,6,0.6,Ipurua,9,17,63.29,25-02-17,30,6.71,13,94.79,0.42,4,La_Liga
611,14,4,13,61.1,6.22,53.57,9,"Germán Lux,Juanfran,Sidnei,Raúl Albentosa,Fernando Navarro,Guilherme dos Santos,Pedro Mosquera,Carles Gil,Emre Colak,Gaël Kakuta,Joselu",0,6,0,18,59,6.4,3,1,7,0.51,8,3,10,100,2,33,1,3,1,40,"Iago Herrerín,Tito,Martín Mantovani,Dimitrios Siovas,Diego Rico,Erik Morán,Rubén Pérez,Nabil El Zhar,Gabriel Pires,Alexander Szymanowski,Guerrero",61.85,6,7,59,1,9,56.67,5,4231,3,5,José Luis Munuera Montero,0,0.52,33,0,Gaizka Garitano,5,10,2,64.29,4,12,7,80.77,Deportivo,16,0,7,2,4231,0,6,6,7,65.86,11,7,Leganes,Asier Garitano,13,5,5,6.13,0,32,0,0,4,1,0.49,Butarque,19,12,65.52,25-02-17,33,6.67,17,68.12,0.48,11,La_Liga
612,12,11,16,68.06,6.35,62.96,4,"Sergio Rico,Nico Pareja,Gabriel Mercado,Adil Rami,Pablo Sarabia,Samir Nasri,Steven N'Zonzi,Sergio Escudero,Franco Vázquez,Vitolo,Stevan Jovetic",1,1,61.11,19,46,6.33,4,2,11,0.51,9,0,8,65.38,4,20,2,0,3,63.64,"Antonio Adán,Cristiano Piccini,Aissa Mandi,Germán Pezzella,Alin Tosca,Riza Durmisi,Petros,Dani Ceballos,Rubén Pardo,Antonio Sanabria,Rubén Castro",66.34,3,9,46,2,11,83.33,1,532,6,8,Carlos del Cerro Grande,7,0.44,20,0,Jorge Sampaoli,9,8,1,66.67,1,20,9,70,Sevilla,14,1,9,3,3421,0,3,8,14,58.51,8,4,Real Betis,Víctor Sánchez del Amo,17,4,11,6.17,1,28,7,2,8,1,0.49,Benito Villamarín,12,17,65.54,25-02-17,28,6.51,14,75.4,0.56,13,La_Liga
613,14,6,15,55.09,6.2,45,10,"Guillermo Ochoa,Dimitri Foulquier,Martin Hongla,Sverrir Ingi Ingason,Gastón Silva,Héctor,Mehdi Carcela-González,Mubarak Wakaso,Uche,Andreas Pereira,Adrián Ramos",0,3,71.43,14,57,6.28,2,1,1,0.42,10,1,6,61.54,0,32,3,1,0,73.33,"Gorka Iraizoz,Eneko Bóveda,Saborit,Yeray Álvarez,Balenziaga,Mikel San José,Beñat Etxebarria,Markel Susaeta,Muniain,Íñigo Lekue,Iñaki Williams",52.5,6,6,57,0,5,60,3,4231,5,4,Daniel Jesús Trujillo Suárez,5,0.55,32,1,Lucas Alcaraz,14,6,2,56.25,3,13,12,54.35,Granada,9,3,12,3,541,2,6,6,14,61.3,7,3,Athletic Club,Ernesto Valverde,16,7,7,6.11,0,27,5,1,5,2,0.58,San Mamés,12,6,67.2,26-02-17,25,6.57,16,80.95,0.45,7,La_Liga
614,15,12,16,70.69,6.55,60,6,"Rubén Blanco,Facundo Roncaglia,Fontàs,Sergi Gómez,Carles Planas,Marcelo Díaz,Nemanja Radoja,Josep Señé,Jozabed,Theo Bongonda,Giuseppe Rossi",3,8,62.5,9,33,6.36,6,5,9,0.6,12,3,9,71.11,7,19,7,1,5,72.22,"Iván Cuéllar,Douglas,Jorge Meré,Fernando Amorebieta,Roberto Canella,Mikel Vesga,Sergio Álvarez,Moi Gómez,Carlos Carmona,Lacina Traoré,Burgui",65.63,4,11,33,5,11,69.23,6,433,7,9,Ricardo de Burgos Bengoetxea,6,0.37,19,0,Eduardo Berizzo,8,9,0,66.67,1,21,15,63.06,Celta Vigo,21,3,15,5,4231,2,4,6,20,66.78,5,5,Sporting Gijon,Joan Francesc Ferrer,17,6,10,6.38,1,32,6,1,9,3,0.4,El Molinón,16,15,68.88,26-02-17,42,6.66,21,69.23,0.63,16,La_Liga
615,11,6,5,80.07,6.57,62.5,8,"Keylor Navas,Daniel Carvajal,Pepe,Sergio Ramos,Marcelo,Casemiro,Luka Modric,Toni Kroos,Gareth Bale,Karim Benzema,Cristiano Ronaldo",3,7,78.57,15,43,6.19,6,8,2,0.44,8,2,9,58.33,5,25,2,1,5,65,"Sergio Asenjo,Mario,Mateo Musacchio,Víctor Ruiz,Jaume Costa,Jonathan dos Santos,Bruno Soriano,Samu Castillejo,Manu Trigueros,Adrián López,Cédric Bakambu",78.44,5,6,43,1,20,60,7,4231,12,3,Jesús Gil Manzano,7,0.5,25,0,Zinedine Zidane,17,9,0,57.14,2,16,8,62.5,Real Madrid,7,3,8,2,433,1,5,3,11,73.4,6,5,Villarreal,Fran Escribá,6,4,10,6.34,1,19,7,3,6,1,0.56,Estadio de la Cerámica,14,8,77.29,26-02-17,20,6.44,13,54.17,0.5,25,La_Liga
616,19,8,12,71.38,6.53,64.77,14,"Marc-André ter Stegen,Samuel Umtiti,Jeremy Mathieu,Gerard Piqué,Sergio Busquets,Andrés Iniesta,Sergi Roberto,Lionel Messi,Rafinha,Luis Suárez,Neymar",0,7,75,28,37,6.2,6,5,6,0.59,9,4,22,66.67,6,19,4,2,5,47.92,"Jan Oblak,Sime Vrsaljko,Stefan Savic,Diego Godín,Filipe Luis,Koke,Gabi,Saúl Ñíguez,Yannick Carrasco,Antoine Griezmann,Kevin Gameiro",70.68,10,3,37,3,7,51.19,3,442,3,5,Antonio Miguel Mateu Lahoz,2,0.37,19,0,Luis Enrique,7,22,0,75.93,1,6,5,73.81,Barcelona,9,0,5,2,343d,0,10,7,13,58.73,11,5,Atletico,Diego Simeone,14,4,3,6.26,1,46,2,2,4,3,0.41,Vicente Calderón,34,13,57.85,26-02-17,21,6.39,12,55.28,0.63,15,La_Liga
617,17,8,12,57.44,6.22,50,13,"Salvatore Sirigu,Oier,Nikola Vujadinovic,David García,Carlos Clerc,Jaime Romero,Raoul Loé,Goran Causic,De las Cuevas,Kenan Kodro,Emmanuel Rivière",0,2,65,11,35,6.39,1,1,8,0.35,9,1,12,58.33,10,21,7,0,2,63.89,"Diego López,Marc Navarro,Óscar Duarte,Diego Reyes,Aarón Martín,Hernán Pérez,David López,Jurado,Pablo Piatti,Felipe Caicedo,Gerard Moreno",58.07,6,7,35,2,3,68.06,2,442,12,4,Carlos Clos Gómez,9,0.68,21,0,Petar Vasiljevic,20,12,1,44.44,3,21,18,56.73,Osasuna,10,1,18,3,442,0,6,7,19,82.63,5,2,Espanyol,Enrique Sánchez Flores,10,6,14,6.17,4,35,9,0,5,4,0.65,RCDE Stadium,23,16,81.39,26-02-17,38,6.72,28,69.44,0.32,4,La_Liga
618,8,5,7,59.98,6.21,60,4,"Yoel Rodríguez,Anaitz Arbilla,Florian Lejeune,Iván Ramis,Antonio Luna,Dani García,Pedro León,Gonzalo Escalante,Cristian Rivera,Takashi Inui,Rubén Peña",3,9,50,12,22,6.34,4,4,8,0.43,10,3,6,65,3,6,2,3,1,50,"Gerónimo Rulli,Álvaro Odriozola,Iñigo Martínez,Raúl Navas,Yuri,Asier Illarramendi,Xabi Prieto,David Zurutuza,Carlos Vela,Juanmi,Mikel Oyarzabal",64.3,2,5,22,0,6,71.43,6,433,7,4,Alberto Undiano Mallenco,4,0.56,6,1,José Luis Mendilibar,10,6,1,50,2,13,7,70,Eibar,11,2,7,4,4141,1,2,9,14,74.93,5,5,Real Sociedad,Eusebio Sacristán,20,7,8,6.14,1,17,4,2,4,1,0.57,Anoeta,10,13,77.03,28-02-17,25,6.49,14,63.33,0.44,12,La_Liga
619,10,7,5,55.09,6.5,63.54,7,"Antonio Adán,Rafa Navarro,Germán Pezzella,Alin Tosca,Bruno,Álex Martínez,Darko Brasanac,Felipe Gutiérrez,Rubén Pardo,Jonas Martin,Antonio Sanabria",1,5,28.57,8,52,6.25,5,4,7,0.4,10,2,14,88.24,7,29,2,2,2,51.96,"Carlos Kameni,Miguel Torres,Martín Demichelis,Luis Hernández,Juankar,José Rodríguez,Ignacio Camacho,Keko,Pablo Fornals,Gonzalo Castro,Charles Dias",53.03,3,12,52,0,8,62.5,4,4231,5,3,Alejandro José Hernández Hernández,2,0.61,29,0,Víctor Sánchez del Amo,16,14,1,42.86,1,19,13,72.22,Real Betis,16,2,13,3,541,1,3,6,15,68.92,2,5,Malaga,Marcelo Romero,16,4,7,6.28,2,26,2,2,4,2,0.6,La Rosaleda,21,12,67.98,28-02-17,39,6.36,23,45.37,0.39,11,La_Liga
620,4,10,8,60.93,6.15,52.78,2,"Iago Herrerín,Víctor Díaz,Dimitrios Siovas,Pablo Insúa,Adrián Marín,Alberto,Rubén Pérez,Samu García,Unai López,Darwin Machís,Alberto Bueno",0,1,71.43,12,29,6.24,0,1,5,0.4,10,0,7,54.55,7,6,7,2,4,63.33,"Diego Alves,João Cancelo,Ezequiel Garay,Eliaquim Mangala,José Gayá,Enzo Pérez,Carlos Soler,Daniel Parejo,Munir El Haddadi,Simone Zaza,Zakaria Bakkali",59.44,1,6,29,4,0,75,0,433,8,2,Iñaki Vicandi Garrido,5,0.55,6,0,Asier Garitano,17,7,1,50,1,13,13,63.46,Leganes,15,3,13,4,4231,2,1,11,16,68.54,3,3,Valencia,Salvador González,26,6,7,6.05,0,21,5,0,7,1,0.6,Mestalla,13,14,78.72,28-02-17,35,6.53,20,73.44,0.45,3,La_Liga
621,12,12,7,53.51,5.83,63.64,8,"Iván Cuéllar,Lillo,Jean-Sylvain Babin,Juan Rodríguez,Elderson Echiéjilé,Douglas,Nacho Cases,Sergio Álvarez,Xavi Torres,Burgui,Carlos Castro",1,4,42.86,14,16,6.59,2,1,6,0.31,18,2,8,72.73,10,4,8,2,3,53.12,"Marc-André ter Stegen,Javier Mascherano,Samuel Umtiti,Jordi Alba,Rafinha,Ivan Rakitic,Sergio Busquets,Denis Suárez,Lionel Messi,Luis Suárez,Neymar",61.07,6,6,16,4,4,50,3,343,6,4,José María Sánchez Martínez,3,0.74,4,1,Joan Francesc Ferrer,15,8,3,71.43,6,13,9,61.9,Sporting Gijon,8,2,9,5,451,2,6,5,25,85.42,8,3,Barcelona,Luis Enrique,12,10,7,5.84,2,19,3,1,10,4,0.69,Camp Nou,12,11,87.66,01-03-17,26,6.91,18,60,0.26,5,La_Liga
622,10,6,10,69.43,6.45,59.09,7,"Diego López,Marc Navarro,Óscar Duarte,Diego Reyes,Aarón Martín,Hernán Pérez,David López,Javi Fuego,Pablo Piatti,Felipe Caicedo,Gerard Moreno",1,3,31.25,16,33,6.16,2,4,4,0.41,4,2,8,84.62,1,13,1,1,0,32.14,"Rubén Blanco,Hugo Mallo,Gustavo Cabral,Fontàs,Jonny,Marcelo Díaz,Daniel Wass,Nemanja Radoja,Iago Aspas,John Guidetti,Pione Sisto",58.73,5,7,33,1,6,56.25,2,433,6,3,Santiago Jaime Latre,3,0.51,13,2,Enrique Sánchez Flores,13,8,2,70,2,16,5,80.95,Espanyol,9,0,5,2,442,0,5,3,8,70.98,12,2,Celta Vigo,Eduardo Berizzo,8,4,9,6.24,0,23,3,2,2,1,0.59,Balaídos,13,11,77.38,01-03-17,25,6.26,16,67.5,0.49,8,La_Liga
623,24,8,21,69.78,6.31,55.26,13,"Fernando Pacheco,Vigaray,Zouhair Feddal,Alexis,Theo Hernández,Daniel Torres,Nenad Krsticic,Óscar Romero,Víctor Camarasa,Aleksandar Katai,Deyverson",0,3,60.61,19,30,6.29,5,0,3,0.43,6,1,15,60,4,20,1,0,2,59.85,"Guillermo Ochoa,Isaac Cuenca,Martin Hongla,Sverrir Ingi Ingason,Gastón Silva,Héctor,Mehdi Carcela-González,Mubarak Wakaso,Uche,Andreas Pereira,Adrián Ramos",63.11,7,7,30,1,8,73.33,3,541,1,11,Ignacio Iglesias Villanueva,9,0.44,20,0,Mauricio Pellegrino,6,15,1,44.44,2,22,16,61.29,Alaves,14,4,16,3,4231,2,7,11,13,60.24,8,4,Granada,Lucas Alcaraz,15,6,15,6.16,1,47,9,1,4,2,0.57,Nuevo Los Cármenes,26,8,63.72,01-03-17,41,6.59,27,66.09,0.56,11,La_Liga
624,7,9,9,61.15,6.79,42.86,4,"Andrés Fernández,Antonio Rukavina,Mateo Musacchio,Álvaro González,Jaume Costa,Jonathan dos Santos,Rodri,Manu Trigueros,Roberto Soriano,Cédric Bakambu,Roberto Soldado",1,6,39.58,10,31,5.93,6,1,12,0.58,9,3,4,77.38,8,18,7,1,5,47.22,"Salvatore Sirigu,Alex Berenguer,Nikola Vujadinovic,Unai García,Oier,Carlos Clerc,Goran Causic,Imanol García,Roberto Torres,Sergio León,Oriol Riera",60.23,2,10,31,3,9,83.33,3,532,6,3,José Luis González González,5,0.45,18,2,Fran Escribá,10,4,0,33.33,1,21,8,78.2,Villarreal,18,4,8,2,442,1,2,5,17,64.92,5,2,Osasuna,Petar Vasiljevic,13,3,11,6.55,2,17,5,4,5,2,0.42,El Sadar,8,21,60.87,01-03-17,34,6.05,16,80,0.55,12,La_Liga
625,12,4,11,82.39,6.48,85.71,8,"Javi Varas,David Simón,Pedro Bigas,Mauricio Lemos,Dani Castellano,Roque Mesa,Tana,Jonathan Viera,Vicente Gómez,Jesé,Kevin-Prince Boateng",3,9,66.67,15,18,6.3,8,4,9,0.56,15,2,14,57.14,7,9,3,3,1,68.75,"Keylor Navas,Daniel Carvajal,Sergio Ramos,Nacho,Marcelo,Mateo Kovacic,Toni Kroos,Isco,Gareth Bale,Álvaro Morata,Cristiano Ronaldo",85.51,6,6,18,1,14,50,9,433,1,4,David José Fernández Borbalán,7,0.43,9,1,Quique Setién,8,14,1,75,3,16,13,59.26,Las Palmas,12,1,13,1,4141,1,6,6,20,81.08,5,4,Real Madrid,Zinedine Zidane,16,7,10,6.18,6,27,7,3,4,8,0.44,Santiago Bernabéu,16,19,82.87,01-03-17,30,6.36,18,52.08,0.57,17,La_Liga
626,8,9,8,68.81,6.21,54.55,5,"Jan Oblak,Sime Vrsaljko,José Giménez,Diego Godín,Filipe Luis,Thomas Partey,Koke,Gabi,Ángel Correa,Kevin Gameiro,Antoine Griezmann",3,6,42.86,14,34,6.35,4,4,5,0.54,6,2,6,67.65,7,19,4,2,4,41.67,"Germán Lux,Juanfran,Sidnei,Alejandro Arribas,Luisinho,Celso Borges,Pedro Mosquera,Faycal Fajr,Emre Colak,Gaël Kakuta,Florin Andone",69.24,4,4,34,2,10,50,6,4231,9,3,Carlos Clos Gómez,6,0.45,19,0,Diego Simeone,16,6,1,80,1,19,10,66.67,Atletico,6,1,10,2,433,0,4,3,12,68.42,6,2,Deportivo,Pepe Mel,10,2,15,6,0,20,6,1,4,0,0.46,Riazor,12,10,73.14,02-03-17,31,6.5,25,67.65,0.55,11,La_Liga
627,10,8,18,66.24,6.45,33.33,2,"Gorka Iraizoz,Eneko Bóveda,Etxeita,Yeray Álvarez,Saborit,Mikel San José,Beñat Etxebarria,Íñigo Lekue,Raul García,Muniain,Iñaki Williams",0,6,66.67,16,37,6.28,4,1,4,0.51,10,1,4,88.46,6,16,6,3,2,45.45,"Sergio Rico,Mariano,Gabriel Mercado,Adil Rami,Sergio Escudero,Matías Kranevitter,Samir Nasri,Vicente Iborra,Luciano Vietto,Stevan Jovetic,Joaquín Correa",64.98,1,13,37,3,14,90,6,433,8,8,Daniel Ocón Arráiz,2,0.47,16,0,Ernesto Valverde,15,4,1,50,1,16,6,88.46,Athletic Club,25,1,6,4,4231,1,1,6,14,63.99,7,9,Sevilla,Jorge Sampaoli,11,4,3,6.22,0,30,2,0,5,1,0.49,Ramón Sánchez-Pizjuán,12,11,62.87,02-03-17,37,6.49,12,87.65,0.53,14,La_Liga
628,11,6,12,74.09,6.71,52.27,6,"Gerónimo Rulli,Álvaro Odriozola,Iñigo Martínez,Raúl Navas,Yuri,Xabi Prieto,Asier Illarramendi,David Zurutuza,Sergio Canales,Carlos Vela,Jon Bautista",1,5,72.22,18,25,6.13,6,1,5,0.53,8,3,12,72.62,7,10,2,2,5,70.37,"Antonio Adán,Rafa Navarro,Aissa Mandi,Germán Pezzella,Alin Tosca,Riza Durmisi,Darko Brasanac,Petros,Dani Ceballos,Jonas Martin,Rubén Castro",74.24,2,10,25,0,9,85,5,541,10,5,Ignacio Iglesias Villanueva,6,0.46,10,2,Eusebio Sacristán,20,12,1,33.33,2,19,9,75,Real Sociedad,16,1,9,3,442,1,2,4,12,64.41,4,6,Real Betis,Víctor Sánchez del Amo,15,5,9,6.43,0,35,6,3,5,0,0.47,Benito Villamarín,23,12,67.57,03-03-17,29,6.29,13,65.56,0.54,9,La_Liga
629,8,12,8,67.25,6.02,44.44,3,"Sergio Álvarez,Facundo Roncaglia,Gustavo Cabral,Sergi Gómez,Jonny,Daniel Wass,Nemanja Radoja,Hugo Mallo,Iago Aspas,Theo Bongonda,John Guidetti",1,2,74.44,10,23,6.43,2,1,6,0.42,15,0,5,51.67,10,15,3,0,6,71.53,"Marc-André ter Stegen,Samuel Umtiti,Jordi Alba,Gerard Piqué,Rafinha,Sergi Roberto,Sergio Busquets,Ivan Rakitic,Lionel Messi,Luis Suárez,Neymar",67.65,1,9,23,3,5,87.5,1,343,6,5,Jesús Gil Manzano,16,0.64,15,0,Eduardo Berizzo,16,5,2,33.33,5,31,22,55.24,Celta Vigo,17,1,22,4,4231,1,1,11,19,76.6,8,1,Barcelona,Luis Enrique,16,9,22,6.1,0,18,16,0,9,3,0.58,Camp Nou,10,10,68,04-03-17,48,6.89,31,75,0.36,7,La_Liga
630,10,6,5,63.59,6.98,33.33,8,"Keylor Navas,Danilo,Pepe,Sergio Ramos,Nacho,Casemiro,James Rodríguez,Luka Modric,Lucas Vázquez,Karim Benzema,Marco Asensio",0,8,45,13,47,5.95,7,0,8,0.58,10,6,7,66.67,4,21,5,1,2,39.29,"Yoel Rodríguez,Ander Capa,Mauro Dos Santos,Iván Ramis,Antonio Luna,Gonzalo Escalante,Dani García,Pedro León,Adrián González,Rubén Peña,Sergi Enrich",71.95,4,3,47,3,10,64.29,7,4231,8,2,José Luis González González,5,0.49,21,3,Zinedine Zidane,13,7,0,41.67,1,14,6,76.19,Real Madrid,9,6,6,0,433,1,4,5,13,61.87,8,4,Eibar,José Luis Mendilibar,14,2,11,6.59,1,24,5,4,5,2,0.42,Ipurua,19,14,56.55,04-03-17,24,6.01,15,72.92,0.51,12,La_Liga
631,12,6,10,75.04,6.34,50,7,"Diego López,Javi López,Óscar Duarte,Diego Reyes,Aarón Martín,David López,Marc Roca,Óscar Melendo,Jurado,Pablo Piatti,Gerard Moreno",0,4,37.5,13,25,6.17,2,0,6,0.45,7,2,8,81.25,1,13,3,0,0,25,"Andrés Fernández,Mario,Víctor Ruiz,Álvaro González,Jaume Costa,Samu Castillejo,Bruno Soriano,Manu Trigueros,Roberto Soriano,Cédric Bakambu,Roberto Soldado",74.55,4,4,25,2,7,70,4,442,13,5,Ricardo de Burgos Bengoetxea,2,0.51,13,0,Enrique Sánchez Flores,15,8,1,50,2,9,2,90.62,Espanyol,12,2,2,4,4231,2,4,8,11,73.15,10,1,Villarreal,Fran Escribá,18,6,5,6.24,2,26,2,0,5,3,0.55,Estadio de la Cerámica,16,14,69.67,04-03-17,19,6.47,7,69.57,0.49,8,La_Liga
632,15,2,11,49.31,6.36,35,9,"Guillermo Ochoa,Isaac Cuenca,Sverrir Ingi Ingason,Rúben Vezo,David Lombán,Héctor,Mehdi Carcela-González,Mubarak Wakaso,Sergi Samper,Andreas Pereira,Adrián Ramos",0,0,30,17,50,6.14,1,0,3,0.4,11,0,4,77.78,7,28,5,3,2,33.33,"Iago Herrerín,Unai Bustinza,Martín Mantovani,Dimitrios Siovas,Diego Rico,Rubén Pérez,Erik Morán,Nabil El Zhar,Gabriel Pires,Alexander Szymanowski,Guerrero",54.86,3,2,50,1,0,80,0,4231,9,6,Juan Martínez Munuera,2,0.62,28,0,Lucas Alcaraz,15,4,0,35.71,1,8,5,76.04,Granada,8,2,5,0,541,1,3,8,16,62.54,8,4,Leganes,Asier Garitano,19,4,6,6.22,3,23,2,0,0,5,0.6,Butarque,12,12,59.44,04-03-17,22,6.36,14,84.38,0.38,1,La_Liga
633,13,7,11,58.5,6.42,41.67,9,"Carlos Kameni,Roberto Rosales,Martín Demichelis,Luis Hernández,Juankar,Ignacio Camacho,Diego Llorente,Keko,Pablo Fornals,Jony,Charles Dias",0,3,46.15,13,71,6.21,2,0,7,0.39,9,1,6,63.33,8,28,4,0,5,61.9,"Gorka Iraizoz,Íñigo Lekue,Aymeric Laporte,Yeray Álvarez,Balenziaga,Beñat Etxebarria,Mikel San José,Markel Susaeta,Raul García,Muniain,Iñaki Williams",63.26,3,4,71,2,5,75,3,4231,6,4,Alfonso Javier Álvarez Izquierdo,8,0.59,28,0,Marcelo Romero,16,6,0,33.33,1,20,17,55.77,Malaga,9,2,17,1,4231,1,3,9,15,67.88,5,2,Athletic Club,Ernesto Valverde,18,3,16,6.26,1,24,8,0,4,1,0.61,San Mamés,13,17,70.01,05-03-17,35,6.51,26,77.27,0.41,8,La_Liga
634,22,10,17,79.35,6.22,46.3,12,"Diego Alves,João Cancelo,Ezequiel Garay,Eliaquim Mangala,José Gayá,Enzo Pérez,Daniel Parejo,Carlos Soler,Munir El Haddadi,Simone Zaza,Fabián Orellana",1,4,50,17,24,6.39,1,1,7,0.59,16,0,13,70.83,6,15,3,0,2,64.29,"Jan Oblak,Sime Vrsaljko,Lucas Hernández,Stefan Savic,Filipe Luis,Yannick Carrasco,Gabi,Saúl Ñíguez,Koke,Kevin Gameiro,Antoine Griezmann",79.23,5,6,24,2,5,84.44,3,442,4,10,Javier Estrada Fernández,4,0.43,15,0,Salvador González,8,13,1,33.33,3,14,12,66.67,Valencia,15,1,12,4,433,1,5,3,18,69.12,8,2,Atletico,Diego Simeone,10,8,8,6.14,2,44,4,0,10,2,0.41,Vicente Calderón,27,13,71.05,05-03-17,34,6.71,19,73.21,0.57,6,La_Liga
